Id,Company_FK_Id,YearId,Amount,Status,Final_Submit,CreatedBy,CreatedDate,CreatedIP,UpdatedBy,UpdatedDate,UpdatedIP,IsActive
11067,2572,10,645053000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11068,2573,6,503525000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11069,2573,7,338127000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11070,2573,9,477274000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11071,2573,10,455586000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11072,2574,6,10337500,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11073,2574,7,13552500,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11074,2574,8,17387000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11075,2574,9,21352200,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11076,2574,10,231294,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11077,2575,6,25007800,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11078,2575,7,27820900,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11079,2575,8,34973700,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11080,2575,10,37914000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11081,2576,6,1006760000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11082,2576,7,941374000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11083,2576,8,1524780000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11084,2576,9,1982490000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11085,2576,10,2146790000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11086,2577,6,8252040,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11087,2577,7,8713770,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11088,2577,10,18743200,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11089,2578,6,225976000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11090,2578,7,222181000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11091,2578,8,390110000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11092,2578,9,465586000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11093,2578,10,484681000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11094,2579,6,371607000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11095,2579,7,346078000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11096,2579,8,553347000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11097,2579,9,711106000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11098,2579,10,875757000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11099,2580,6,405642000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11100,2580,7,465453000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11101,2580,8,634825000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11102,2580,9,526084000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11103,2580,10,480806000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11104,2581,6,170098000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11105,2581,7,146228000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11106,2581,9,272477000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11107,2581,10,302197000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11108,2582,8,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11109,2582,9,41856200,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11110,2582,10,68403600,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11111,2583,6,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11112,2584,6,1869440000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11113,2584,7,2322390000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11114,2584,8,4418760000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11115,2584,9,4666100000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11116,2584,10,5590980000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11117,2585,6,149796000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11118,2585,7,152411000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11119,2585,9,333973000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11120,2585,10,349036000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11121,2586,6,201901000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11122,2586,7,212016000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11123,2586,8,280927000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11124,2586,10,469026000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11125,2587,9,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11126,2587,10,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11127,2588,6,3648670,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11128,2588,7,331202,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11129,2588,8,95003.8,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11130,2588,10,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11131,2589,6,327203000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11132,2589,7,102999000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11133,2589,8,155255000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11134,2589,10,119634000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11135,2590,6,486116000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11136,2590,7,579348000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11137,2590,9,737263000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11138,2590,10,678867000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11139,2591,6,58371800,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11140,2591,7,79199800,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11141,2591,8,122289000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11142,2591,9,225684000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11143,2592,6,104565000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11144,2592,7,96542800,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11145,2592,8,117466000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11146,2592,9,129983000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11147,2592,10,141012000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11148,2593,6,3432790,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11149,2593,7,5755270,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11150,2593,8,13622900,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11151,2593,9,60338600,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11152,2593,10,53877000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11153,2594,7,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11154,2594,8,36332000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11155,2594,9,18019400,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11156,2594,10,18270500,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11157,2595,6,175928000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11158,2595,7,180232000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11159,2595,8,150370000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11160,2595,9,219259000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11161,2595,10,286642000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11162,2596,6,22049300,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11163,2596,7,24561700,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11164,2596,8,71394000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11165,2596,10,71774000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11166,2597,7,172027000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11167,2597,9,381401000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11168,2597,10,477952000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11169,2598,6,33800000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11170,2598,7,92650000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11171,2598,8,67450000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11172,2598,9,62100000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11173,2599,6,22225000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11174,2599,7,33435500,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11175,2599,8,41661000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11176,2599,9,16416000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11177,2599,10,6716730,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11178,2600,6,402084,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11179,2601,6,741999000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11180,2601,7,843403000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11181,2602,6,317811000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11182,2602,7,421276000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11183,2602,8,365088000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11184,2602,9,520151000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11185,2602,10,647565000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11186,2603,6,204903000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11187,2603,7,170426000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11188,2603,8,213308000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11189,2603,10,206470000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11190,2604,9,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11191,2604,10,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11192,2605,10,1498520,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11193,2606,10,29783900,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11194,2607,10,345306,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11195,2608,10,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11196,2609,6,46241200,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11197,2609,7,38249400,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11198,2609,9,43640800,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11199,2609,10,40258700,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11200,2610,6,132454000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11201,2610,7,88303000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11202,2610,8,98937400,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11203,2610,9,117462000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11204,2610,10,96034700,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11205,2611,6,653291000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11206,2611,7,1251110000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11207,2611,8,1251.36,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11208,2611,9,1070630000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11209,2611,10,1527270000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11210,2612,6,1774210000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11211,2612,7,1213600000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11212,2612,8,1982760000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11213,2612,9,2320440000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11214,2612,10,2557170000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11215,2613,9,50084700,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11216,2613,10,53189600,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11217,2614,6,291204000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11218,2614,7,290475000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11219,2614,9,653736000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11220,2614,10,1006160000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11221,2615,6,10158800,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11222,2615,7,6252610,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11223,2615,8,20018400,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11224,2615,9,41926400,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11225,2616,6,7488240,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11226,2616,7,9523080,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11227,2616,8,9568620,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11228,2616,9,700590,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11229,2616,10,2611730,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11230,2617,7,71150,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11231,2617,8,13166400,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11232,2617,9,17372400,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11233,2617,10,26993500,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11234,2618,6,1061330,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11235,2618,7,2178630,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11236,2618,8,2707620,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11237,2618,9,3772940,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11238,2618,10,3239890,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11239,2619,6,223787000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11240,2619,7,64376400,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11241,2619,9,265155000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11242,2619,10,322098000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11243,2620,6,242979000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11244,2620,7,243417000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11245,2620,8,409583000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11246,2620,9,624930000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11247,2620,10,664640000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11248,2621,6,32742800,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11249,2621,7,12569400,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11250,2621,8,20707800,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11251,2621,9,21552100,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11252,2621,10,26408400,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11253,2622,6,276435000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11254,2622,7,138554000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11255,2622,8,267660000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11256,2622,9,390995000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11257,2622,10,297692000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11258,2623,6,337668000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11259,2623,7,344652000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11260,2623,8,488973000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11261,2623,10,643205000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11262,2624,6,4841510,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11263,2624,7,7514200,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11264,2624,8,39504800,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11265,2624,9,44417200,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11266,2624,10,125526000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11267,2625,6,100000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11268,2625,7,402473000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11269,2625,9,1150230000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11270,2625,10,762855000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11271,2626,9,30778600,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11272,2626,10,7422460,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11273,2627,6,157608000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11274,2627,7,88969800,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11275,2627,8,105150000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11276,2627,9,127084000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11277,2627,10,120717000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11278,2628,6,46495400,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11279,2628,8,68579300,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11280,2628,10,59322500,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11281,2629,6,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11282,2629,7,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11283,2630,6,14097700000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11284,2630,7,16417700000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11285,2630,8,20547500000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11286,2630,9,23173900000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11287,2630,10,24173600000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11288,2631,6,488825000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11289,2631,7,597686000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11290,2631,8,660530000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11291,2631,9,1164530000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11292,2631,10,1342800000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11293,2632,7,29672600,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11294,2632,8,34121600,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11295,2632,9,51355500,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11296,2632,10,49899900,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11297,2633,6,4175420000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11298,2633,7,4205540000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11299,2633,8,6875180000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11300,2633,9,10518100000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11301,2633,10,11639600000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11302,2634,6,329922000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11303,2634,7,452426000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11304,2634,8,663094000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11305,2634,9,760159000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11306,2634,10,255710000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11307,2635,7,15576100,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11308,2635,9,79038600,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11309,2635,10,115552000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11310,2636,6,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11311,2636,7,709915000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11312,2636,8,2228030000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11313,2636,9,1440740000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11314,2637,7,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11315,2637,8,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11316,2637,9,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11317,2637,10,3737750,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11318,2638,6,321837000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11319,2638,7,468453000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11320,2638,8,629147000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11321,2638,9,1227050000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11322,2638,10,1238240000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11323,2639,6,11437200,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11324,2639,7,6414380,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11325,2639,9,17479500,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11326,2639,10,25898100,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11327,2640,6,1166310000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11328,2640,7,1240600000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11329,2640,9,1810070000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11330,2640,10,1908840000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11331,2641,8,174496000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11332,2641,9,176274000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11333,2641,10,195206000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11334,2642,6,70913000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11335,2642,7,47511000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11336,2642,8,80776800,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11337,2642,9,77680700,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11338,2643,8,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11339,2643,9,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11340,2643,10,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11341,2644,6,267745000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11342,2644,7,285314000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11343,2644,8,503121000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11344,2644,10,833485000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11345,2645,6,102135000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11346,2645,7,82717900,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11347,2645,8,138723000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11348,2645,9,159274000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11349,2645,10,213524000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11350,2646,6,38912700,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11351,2646,7,30393800,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11352,2646,9,60657000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11353,2646,10,84815200,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11354,2647,6,19425000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11355,2647,7,90207000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
11356,2647,8,115551000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
